"","Lineage1","Lineage2","Lineage3","Lineage4","Lineage5","Lineage6","Lineage7","Lineage8","Lineage9","Lineage10","Lineage11","Lineage12","Fam","Taxogroup","Taxo1","Last","SizeMin","SizeMax","Cover","Shape","Spicule","Symmetry","Polarity","Colony","Motility","Chloroplast","Plast_Origin","Ingestion","Behaviour","Mutualistic_Host","Symbiontic","Symbiont_Location","Host_Specialisation","Symbiont_Specialisation","Prey_Specialisation","Mucilage","Chemical_Signal","Nutrient_Afinity","Oxygen_Tolerance","Salinity","Temperature","Depth","Toxygenity","Benthic_Phase","Longevity","Cyst_Spore","Ploidy","Genome_Size"
"1846","Eukaryota","Orphans","Breviatida","Subulatomonas_lineage",NA,NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Breviatida","Breviatida","Subulatomonas","10","19","Naked","Amoeboid","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,"Bacteria",NA,NA,NA,"Microaerophyllic",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1847","Eukaryota","Orphans","Breviatida","Subulatomonas_lineage","Subulatomonas_lineage_X1","Subulatomonas_lineage_X1_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Breviatida","Breviatida","Subulatomonas","10","19","Naked","Amoeboid","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,"Bacteria",NA,NA,NA,"Microaerophyllic",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1848","Eukaryota","Orphans","Breviatida","Subulatomonas_lineage","Subulatomonas_lineage_X2","Subulatomonas_lineage_X2_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Breviatida","Breviatida","Subulatomonas","10","19","Naked","Amoeboid","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,"Bacteria",NA,NA,NA,"Microaerophyllic",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1849","Eukaryota","Orphans","Breviatida","Subulatomonas_lineage","Subulatomonas_lineage_X3","Subulatomonas_lineage_X3_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Breviatida","Breviatida","Subulatomonas","10","19","Naked","Amoeboid","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,"Bacteria",NA,NA,NA,"Microaerophyllic",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1850","Eukaryota","Orphans","Breviatida","Subulatomonas_lineage","Subulatomonas_lineage_X4","Subulatomonas_lineage_X4_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Breviatida","Breviatida","Subulatomonas","10","19","Naked","Amoeboid","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Cruise_Feeder",NA,"No",NA,NA,NA,"Bacteria",NA,NA,NA,"Microaerophyllic",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1851","Eukaryota","Orphans","Centrohelida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Centrohelida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","Eukaryota","Orphans","Centrohelida","Choanocystidae",NA,NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1853","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X01a","Choanocystidae_X01a_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1854","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X01b","Choanocystidae_X01b_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1855","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X02a","Choanocystidae_X02a_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1856","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X03b","Choanocystidae_X03b_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1857","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X04","Choanocystidae_X04_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1858","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X05a","Choanocystidae_X05a_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1859","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X06a","Choanocystidae_X06a_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1860","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X06b","Choanocystidae_X06b_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1861","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X07","Choanocystidae_X07_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1862","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X08","Choanocystidae_X08_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1863","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystidae_X10","Choanocystidae_X10_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystidae","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1864","Eukaryota","Orphans","Centrohelida","Choanocystidae","Choanocystis","Choanocystis_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Choanocystis","3","70","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1865","Eukaryota","Orphans","Centrohelida","Heterophryidae",NA,NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Heterophryidae","6","25","Organic","Round","1","Radial","Heteropolar","None","Gliding","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Facultative_Photosymbiosis","No",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1866","Eukaryota","Orphans","Centrohelida","Heterophryidae","Heterophryidae_X1a","Heterophryidae_X1a_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Heterophryidae","6","25","Organic","Round","1","Radial","Heteropolar","None","Gliding","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Facultative_Photosymbiosis","No",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1867","Eukaryota","Orphans","Centrohelida","Heterophryidae","Heterophryidae_X2b","Heterophryidae_X2b_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Heterophryidae","6","25","Organic","Round","1","Radial","Heteropolar","None","Gliding","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Facultative_Photosymbiosis","No",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1868","Eukaryota","Orphans","Centrohelida","Heterophryidae","Heterophryidae_X8","Heterophryidae_X8_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Heterophryidae","6","25","Organic","Round","1","Radial","Heteropolar","None","Gliding","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Facultative_Photosymbiosis","No",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1869","Eukaryota","Orphans","Centrohelida","Oxnerellidae","Oxnerella","Oxnerella_micra",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Oxnerella","7","7","Naked","Round","1","Radial","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1870","Eukaryota","Orphans","Centrohelida","Pterocystidae",NA,NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystidae",NA,NA,"Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystidae_U1","Pterocystidae_U1_X1","Pterocystidae_U1_X1_sp.",NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystidae",NA,NA,"Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystidae_U1","Pterocystidae_U1_X2","Pterocystidae_U1_X2_sp.",NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystidae",NA,NA,"Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystidae_U2","Pterocystidae_U2_X2","Pterocystidae_U2_X2_sp.",NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystidae",NA,NA,"Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystidae_X","Pterocystidae_X_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystidae",NA,NA,"Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystis_1_lineage",NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystis","5","60","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1876","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystis_1_lineage","Pterocystis_1a",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystis","5","60","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1877","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystis_1_lineage","Pterocystis_1a","Pterocystis_1a_canadensis",NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystis","5","60","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1878","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystis_1_lineage","Pterocystis_1a","Pterocystis_1a_sp.",NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystis","5","60","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1879","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystis_1_lineage","Pterocystis_1b","Pterocystis_1b_sp.",NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystis","5","60","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1880","Eukaryota","Orphans","Centrohelida","Pterocystidae","Pterocystis_3_lineage","Pterocystis_3a","Pterocystis_3a_sp.",NA,NA,NA,NA,NA,"Incertae_Sedis","Centrohelida","Centrohelida","Pterocystis","5","60","Siliceous","Round","1","Radial","Isopolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1881","Eukaryota","Orphans","Cryptophyta","Cryptomonadales",NA,NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptomonadales","3","18","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1882","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Cryptomonadales_X","Cryptomonadales_X_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptomonadales","3","18","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1883","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Proteomonas","Proteomonas_sulcata",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Proteomonas","7","13.5","Organic","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1884","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Rhodomonas",NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Rhodomonas","10","40","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1885","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Rhodomonas","Rhodomonas_abbreviata",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Rhodomonas","10","40","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1886","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Rhodomonas","Rhodomonas_duplex",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Rhodomonas","13","15","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1887","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Rhodomonas","Rhodomonas_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Rhodomonas","10","40","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1888","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Teleaulax",NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Teleaulax","7","25","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1889","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Teleaulax","Teleaulax_acuta",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Teleaulax","9","18","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1890","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Teleaulax","Teleaulax_amphioxeia",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Teleaulax","7","14","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1891","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Teleaulax","Teleaulax_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Teleaulax","7","25","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1892","Eukaryota","Orphans","Cryptophyta","Cryptomonadales","Urgorri","Urgorri_complanatus",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Urgorri","15","25","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red_tide",NA,NA,"0",NA,NA
"1893","Eukaryota","Orphans","Cryptophyta","Cryptophyta_U1","Cryptophyta_U1_X","Cryptophyta_U1_X_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptophyta",NA,NA,"Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","Eukaryota","Orphans","Cryptophyta","Cryptophyta_U2","Cryptophyta_U2_X1","Cryptophyta_U2_X1_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptophyta",NA,NA,"Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","Eukaryota","Orphans","Cryptophyta","Cryptophyta_U2","Cryptophyta_U2_X2","Cryptophyta_U2_X2_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptophyta",NA,NA,"Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","Eukaryota","Orphans","Cryptophyta","Cryptophyta_U3","Cryptophyta_U3_X1","Cryptophyta_U3_X1_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptophyta",NA,NA,"Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","Eukaryota","Orphans","Cryptophyta","Cryptophyta_U3","Cryptophyta_U3_X3","Cryptophyta_U3_X3_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptophyta",NA,NA,"Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","Eukaryota","Orphans","Cryptophyta","Cryptophyta_U7","Cryptophyta_U7_X1","Cryptophyta_U7_X1_sp.",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Cryptophyta",NA,NA,"Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","Eukaryota","Orphans","Cryptophyta","Goniomonadales","marine_G","Goniomonas_2",NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Goniomonas","3","25","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1900","Eukaryota","Orphans","Cryptophyta","Goniomonadales","marine_G","Goniomonas_2","Goniomonas_2_amphinema",NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Goniomonas","4","8","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1901","Eukaryota","Orphans","Cryptophyta","Goniomonadales","marine_G","Goniomonas_2","Goniomonas_2_avonlea",NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Goniomonas","8","11","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1902","Eukaryota","Orphans","Cryptophyta","Goniomonadales","marine_G","Goniomonas_2","Goniomonas_2_sp.",NA,NA,NA,NA,NA,"Incertae_Sedis","Cryptophyta","Cryptophyta","Goniomonas","3","25","Naked","Elongated","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"1903","Eukaryota","Orphans","Eukaryota_U15","Eukaryota_U15_X1","Eukaryota_U15_X1_sp.",NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Undetermined_Eukaryota","Undetermined_Eukaryota","Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","Eukaryota","Orphans","Eukaryota_U16","Eukaryota_U16_X1","Eukaryota_U16_X1_sp.",NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Undetermined_Eukaryota","Undetermined_Eukaryota","Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","Eukaryota","Orphans","Eukaryota_U2","Eukaryota_U2_X1","Eukaryota_U2_X1_sp.",NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Undetermined_Eukaryota","Undetermined_Eukaryota","Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","Eukaryota","Orphans","Eukaryota_U3","Eukaryota_U3_X1","Eukaryota_U3_X1_sp.",NA,NA,NA,NA,NA,NA,NA,"Incertae_Sedis","Undetermined_Eukaryota","Undetermined_Eukaryota","Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
